사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6503987,2019035,4161011000,41610004,경기도 광주시4,경기도 광주시 태전동(광남동 행정복지센터 부근),3,3,0,1,1,1,127.2293294,37.38896241,"{""type"":""Polygon"",""coordinates"":[[[127.23112603,37.38896241],[127.23109151,37.38868392],[127.23098927,37.38841614],[127.23082324,37.38816934],[127.23059981,37.38795302],[127.23032755,37.38777549],[127.23001694,37.38764358],[127.2296799,37.38756235],[127.2293294,37.38753492],[127.22897889,37.38756235],[127.22864186,37.38764358],[127.22833124,37.38777549],[127.22805899,37.38795302],[127.22783556,37.38816934],[127.22766953,37.38841614],[127.22756729,37.38868392],[127.22753277,37.38896241],[127.22756729,37.3892409],[127.22766953,37.38950868],[127.22783556,37.38975547],[127.22805899,37.38997178],[127.22833124,37.39014931],[127.22864186,37.39028122],[127.22897889,37.39036245],[127.2293294,37.39038988],[127.2296799,37.39036245],[127.23001694,37.39028122],[127.23032755,37.39014931],[127.23059981,37.38997178],[127.23082324,37.38975547],[127.23098927,37.38950868],[127.23109151,37.3892409],[127.23112603,37.38896241]]]}"
6504338,2019035,4311112400,43111001,충청북도 청주시 상당구1,충청북도 청주시 상당구 용암동(용암공원 부근),3,3,0,1,2,0,127.5018019,36.61056574,"{""type"":""Polygon"",""coordinates"":[[[127.50359848,36.61056574],[127.50356396,36.61028439],[127.50346172,36.61001385],[127.50329569,36.60976451],[127.50307226,36.60954597],[127.50280001,36.60936662],[127.50248939,36.60923334],[127.50215236,36.60915127],[127.50180185,36.60912356],[127.50145135,36.60915127],[127.50111431,36.60923334],[127.5008037,36.60936662],[127.50053144,36.60954597],[127.50030801,36.60976451],[127.50014198,36.61001385],[127.50003974,36.61028439],[127.50000522,36.61056574],[127.50003974,36.6108471],[127.50014198,36.61111764],[127.50030801,36.61136697],[127.50053144,36.6115855],[127.5008037,36.61176485],[127.50111431,36.61189812],[127.50145135,36.61198019],[127.50180185,36.6120079],[127.50215236,36.61198019],[127.50248939,36.61189812],[127.50280001,36.61176485],[127.50307226,36.6115855],[127.50329569,36.61136697],[127.50346172,36.61111764],[127.50356396,36.6108471],[127.50359848,36.61056574]]]}"
6504032,2019035,4311210900,43112001,충청북도 청주시 서원구1,충청북도 청주시 서원구 개신동(개신동우체국 부근),3,5,0,2,3,0,127.4462624,36.62074455,"{""type"":""Polygon"",""coordinates"":[[[127.44805906,36.62074455],[127.44802454,36.62046323],[127.4479223,36.62019273],[127.44775627,36.61994342],[127.44753284,36.61972491],[127.44726058,36.61954558],[127.44694997,36.61941232],[127.44661293,36.61933026],[127.44626243,36.61930256],[127.44591192,36.61933026],[127.44557489,36.61941232],[127.44526427,36.61954558],[127.44499202,36.61972491],[127.44476858,36.61994342],[127.44460256,36.62019273],[127.44450032,36.62046323],[127.4444658,36.62074455],[127.44450032,36.62102586],[127.44460256,36.62129637],[127.44476858,36.62154567],[127.44499202,36.62176418],[127.44526427,36.6219435],[127.44557489,36.62207675],[127.44591192,36.62215881],[127.44626243,36.62218651],[127.44661293,36.62215881],[127.44694997,36.62207675],[127.44726058,36.6219435],[127.44753284,36.62176418],[127.44775627,36.62154567],[127.4479223,36.62129637],[127.44802454,36.62102586],[127.44805906,36.62074455]]]}"
6504306,2019035,4311311300,43113001,충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 가경동(해온빌딩 부근),3,3,0,1,2,0,127.4297348,36.62204773,"{""type"":""Polygon"",""coordinates"":[[[127.43153143,36.62204773],[127.43149691,36.62176641],[127.43139467,36.62149591],[127.43122864,36.62124662],[127.43100521,36.6210281],[127.43073295,36.62084878],[127.43042234,36.62071552],[127.4300853,36.62063347],[127.4297348,36.62060576],[127.42938429,36.62063347],[127.42904726,36.62071552],[127.42873664,36.62084878],[127.42846439,36.6210281],[127.42824096,36.62124662],[127.42807493,36.62149591],[127.42797269,36.62176641],[127.42793817,36.62204773],[127.42797269,36.62232904],[127.42807493,36.62259954],[127.42824096,36.62284883],[127.42846439,36.62306733],[127.42873664,36.62324666],[127.42904726,36.62337991],[127.42938429,36.62346196],[127.4297348,36.62348967],[127.4300853,36.62346196],[127.43042234,36.62337991],[127.43073295,36.62324666],[127.43100521,36.62306733],[127.43122864,36.62284883],[127.43139467,36.62259954],[127.43149691,36.62232904],[127.43153143,36.62204773]]]}"
6504062,2019035,4311410500,43114001,충청북도 청주시 청원구1,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),4,5,0,2,3,0,127.4974485,36.67114129,"{""type"":""Polygon"",""coordinates"":[[[127.49924509,36.67114129],[127.49921057,36.67086016],[127.49910833,36.67058983],[127.4989423,36.67034069],[127.49871887,36.67012232],[127.49844661,36.66994311],[127.498136,36.66980994],[127.49779896,36.66972793],[127.49744846,36.66970025],[127.49709795,36.66972793],[127.49676092,36.66980994],[127.49645031,36.66994311],[127.49617805,36.67012232],[127.49595462,36.67034069],[127.49578859,36.67058983],[127.49568635,36.67086016],[127.49565183,36.67114129],[127.49568635,36.67142243],[127.49578859,36.67169275],[127.49595462,36.67194189],[127.49617805,36.67216025],[127.49645031,36.67233946],[127.49676092,36.67247263],[127.49709795,36.67255463],[127.49744846,36.67258232],[127.49779896,36.67255463],[127.498136,36.67247263],[127.49844661,36.67233946],[127.49871887,36.67216025],[127.4989423,36.67194189],[127.49910833,36.67169275],[127.49921057,36.67142243],[127.49924509,36.67114129]]]}"
6504037,2019035,4311410300,43114002,충청북도 청주시 청원구2,충청북도 청주시 청원구 율량동(청주여고 부근),3,3,0,1,2,0,127.4898165,36.66884208,"{""type"":""Polygon"",""coordinates"":[[[127.49161315,36.66884208],[127.49157863,36.66856094],[127.49147639,36.6682906],[127.49131037,36.66804145],[127.49108693,36.66782308],[127.49081468,36.66764386],[127.49050406,36.66751068],[127.49016703,36.66742868],[127.48981652,36.66740099],[127.48946602,36.66742868],[127.48912898,36.66751068],[127.48881837,36.66764386],[127.48854611,36.66782308],[127.48832268,36.66804145],[127.48815665,36.6682906],[127.48805441,36.66856094],[127.48801989,36.66884208],[127.48805441,36.66912322],[127.48815665,36.66939355],[127.48832268,36.6696427],[127.48854611,36.66986107],[127.48881837,36.67004028],[127.48912898,36.67017345],[127.48946602,36.67025545],[127.48981652,36.67028314],[127.49016703,36.67025545],[127.49050406,36.67017345],[127.49081468,36.67004028],[127.49108693,36.66986107],[127.49131037,36.6696427],[127.49147639,36.66939355],[127.49157863,36.66912322],[127.49161315,36.66884208]]]}"
6504307,2019035,4313010600,43130001,충청북도 충주시1,충청북도 충주시 용산동(충주농협 용산지점 부근),3,3,0,0,3,0,127.9403523,36.96173483,"{""type"":""Polygon"",""coordinates"":[[[127.94214897,36.96173483],[127.94211444,36.96145476],[127.9420122,36.96118546],[127.94184618,36.96093726],[127.94162274,36.96071972],[127.94135049,36.96054118],[127.94103988,36.96040852],[127.94070284,36.96032683],[127.94035233,36.96029924],[127.94000183,36.96032683],[127.93966479,36.96040852],[127.93935418,36.96054118],[127.93908192,36.96071972],[127.93885849,36.96093726],[127.93869246,36.96118546],[127.93859023,36.96145476],[127.9385557,36.96173483],[127.93859023,36.9620149],[127.93869246,36.9622842],[127.93885849,36.96253239],[127.93908192,36.96274993],[127.93935418,36.96292846],[127.93966479,36.96306112],[127.94000183,36.96314281],[127.94035233,36.96317039],[127.94070284,36.96314281],[127.94103988,36.96306112],[127.94135049,36.96292846],[127.94162274,36.96274993],[127.94184618,36.96253239],[127.9420122,36.9622842],[127.94211444,36.9620149],[127.94214897,36.96173483]]]}"
6504308,2019035,4413310200,44133001,충청남도 천안시 서북구1,충청남도 천안시 서북구 성정동(천안서초교 부근),4,4,0,2,2,0,127.1391914,36.82386189,"{""type"":""Polygon"",""coordinates"":[[[127.14098801,36.82386189],[127.14095349,36.82358131],[127.14085125,36.82331152],[127.14068522,36.82306288],[127.14046179,36.82284494],[127.14018953,36.82266608],[127.13987892,36.82253318],[127.13954188,36.82245134],[127.13919138,36.8224237],[127.13884087,36.82245134],[127.13850384,36.82253318],[127.13819322,36.82266608],[127.13792097,36.82284494],[127.13769753,36.82306288],[127.13753151,36.82331152],[127.13742927,36.82358131],[127.13739475,36.82386189],[127.13742927,36.82414246],[127.13753151,36.82441225],[127.13769753,36.82466089],[127.13792097,36.82487882],[127.13819322,36.82505767],[127.13850384,36.82519057],[127.13884087,36.82527241],[127.13919138,36.82530004],[127.13954188,36.82527241],[127.13987892,36.82519057],[127.14018953,36.82505767],[127.14046179,36.82487882],[127.14068522,36.82466089],[127.14085125,36.82441225],[127.14095349,36.82414246],[127.14098801,36.82386189]]]}"
6504309,2019035,4511312100,45113001,전라북도 전주시 덕진구1,전라북도 전주시 덕진구 송천동1가(송천현대아이파크6단지 부근),3,4,0,0,4,0,127.1309967,35.86259072,"{""type"":""Polygon"",""coordinates"":[[[127.13279332,35.86259072],[127.13275879,35.86230666],[127.13265655,35.86203352],[127.13249053,35.86178179],[127.13226709,35.86156115],[127.13199484,35.86138007],[127.13168423,35.86124551],[127.13134719,35.86116265],[127.13099668,35.86113468],[127.13064618,35.86116265],[127.13030914,35.86124551],[127.12999853,35.86138007],[127.12972627,35.86156115],[127.12950284,35.86178179],[127.12933681,35.86203352],[127.12923458,35.86230666],[127.12920005,35.86259072],[127.12923458,35.86287478],[127.12933681,35.86314792],[127.12950284,35.86339965],[127.12972627,35.86362029],[127.12999853,35.86380136],[127.13030914,35.86393591],[127.13064618,35.86401877],[127.13099668,35.86404674],[127.13134719,35.86401877],[127.13168423,35.86393591],[127.13199484,35.86380136],[127.13226709,35.86362029],[127.13249053,35.86339965],[127.13265655,35.86314792],[127.13275879,35.86287478],[127.13279332,35.86259072]]]}"
6504028,2019035,4611010300,46110001,전라남도 목포시1,전라남도 목포시 연산동(목포연산초교 부근),3,3,0,0,3,0,126.3803137,34.81171885,"{""type"":""Polygon"",""coordinates"":[[[126.38211036,34.81171885],[126.38207584,34.81143107],[126.3819736,34.81115435],[126.38180757,34.81089933],[126.38158414,34.81067579],[126.38131188,34.81049234],[126.38100127,34.81035603],[126.38066423,34.81027209],[126.38031373,34.81024374],[126.37996322,34.81027209],[126.37962619,34.81035603],[126.37931557,34.81049234],[126.37904332,34.81067579],[126.37881989,34.81089933],[126.37865386,34.81115435],[126.37855162,34.81143107],[126.3785171,34.81171885],[126.37855162,34.81200662],[126.37865386,34.81228334],[126.37881989,34.81253836],[126.37904332,34.81276189],[126.37931557,34.81294533],[126.37962619,34.81308164],[126.37996322,34.81316558],[126.38031373,34.81319393],[126.38066423,34.81316558],[126.38100127,34.81308164],[126.38131188,34.81294533],[126.38158414,34.81276189],[126.38180757,34.81253836],[126.3819736,34.81228334],[126.38207584,34.81200662],[126.38211036,34.81171885]]]}"
6504079,2019035,4613013300,46130001,전라남도 여수시1,전라남도 여수시 신기동(시전삼거리 부근),3,3,0,2,1,0,127.674124,34.76139335,"{""type"":""Polygon"",""coordinates"":[[[127.67592066,34.76139335],[127.67588614,34.76110539],[127.6757839,34.76082851],[127.67561787,34.76057332],[127.67539444,34.76034966],[127.67512218,34.76016609],[127.67481157,34.7600297],[127.67447453,34.7599457],[127.67412403,34.75991734],[127.67377352,34.7599457],[127.67343649,34.7600297],[127.67312587,34.76016609],[127.67285362,34.76034966],[127.67263018,34.76057332],[127.67246416,34.76082851],[127.67236192,34.76110539],[127.6723274,34.76139335],[127.67236192,34.7616813],[127.67246416,34.76195818],[127.67263018,34.76221336],[127.67285362,34.76243702],[127.67312587,34.76262058],[127.67343649,34.76275697],[127.67377352,34.76284097],[127.67412403,34.76286933],[127.67447453,34.76284097],[127.67481157,34.76275697],[127.67512218,34.76262058],[127.67539444,34.76243702],[127.67561787,34.76221336],[127.6757839,34.76195818],[127.67588614,34.7616813],[127.67592066,34.76139335]]]}"
6504006,2019035,4615031022,46150001,전라남도 순천시1,전라남도 순천시 해룡면(신대중흥S클래스메가타운아파트후문 부근),3,3,0,1,2,0,127.5456292,34.93566928,"{""type"":""Polygon"",""coordinates"":[[[127.54742587,34.93566928],[127.54739135,34.93538193],[127.54728911,34.93510563],[127.54712309,34.93485099],[127.54689965,34.93462779],[127.5466274,34.93444462],[127.54631678,34.93430851],[127.54597975,34.93422469],[127.54562924,34.93419639],[127.54527874,34.93422469],[127.5449417,34.93430851],[127.54463109,34.93444462],[127.54435883,34.93462779],[127.5441354,34.93485099],[127.54396937,34.93510563],[127.54386713,34.93538193],[127.54383261,34.93566928],[127.54386713,34.93595662],[127.54396937,34.93623292],[127.5441354,34.93648756],[127.54435883,34.93671075],[127.54463109,34.93689391],[127.5449417,34.93703002],[127.54527874,34.93711383],[127.54562924,34.93714213],[127.54597975,34.93711383],[127.54631678,34.93703002],[127.5466274,34.93689391],[127.54689965,34.93671075],[127.54712309,34.93648756],[127.54728911,34.93623292],[127.54739135,34.93595662],[127.54742587,34.93566928]]]}"
6504027,2019035,4677025026,46770001,전라남도 고흥군1,전라남도 고흥군 고흥읍(고흥동초교 부근),4,4,0,0,4,0,127.2889362,34.60944845,"{""type"":""Polygon"",""coordinates"":[[[127.29073282,34.60944845],[127.2906983,34.60915997],[127.29059606,34.60888257],[127.29043004,34.60862692],[127.2902066,34.60840284],[127.28993435,34.60821894],[127.28962373,34.60808229],[127.2892867,34.60799814],[127.28893619,34.60796973],[127.28858569,34.60799814],[127.28824865,34.60808229],[127.28793804,34.60821894],[127.28766578,34.60840284],[127.28744235,34.60862692],[127.28727632,34.60888257],[127.28717408,34.60915997],[127.28713956,34.60944845],[127.28717408,34.60973693],[127.28727632,34.61001432],[127.28744235,34.61026997],[127.28766578,34.61049404],[127.28793804,34.61067794],[127.28824865,34.61081458],[127.28858569,34.61089873],[127.28893619,34.61092714],[127.2892867,34.61089873],[127.28962373,34.61081458],[127.28993435,34.61067794],[127.2902066,34.61049404],[127.29043004,34.61026997],[127.29059606,34.61001432],[127.2906983,34.60973693],[127.29073282,34.60944845]]]}"
6504339,2019035,4681025023,46810001,전라남도 강진군1,전라남도 강진군 강진읍(강진중앙초교 부근),3,3,0,1,2,0,126.7669678,34.63723787,"{""type"":""Polygon"",""coordinates"":[[[126.76876441,34.63723787],[126.76872989,34.63694949],[126.76862765,34.63667218],[126.76846163,34.63641662],[126.76823819,34.63619261],[126.76796594,34.63600878],[126.76765532,34.63587217],[126.76731829,34.63578805],[126.76696778,34.63575965],[126.76661728,34.63578805],[126.76628024,34.63587217],[126.76596963,34.63600878],[126.76569737,34.63619261],[126.76547394,34.63641662],[126.76530791,34.63667218],[126.76520567,34.63694949],[126.76517115,34.63723787],[126.76520567,34.63752625],[126.76530791,34.63780356],[126.76547394,34.63805912],[126.76569737,34.63828312],[126.76596963,34.63846695],[126.76628024,34.63860355],[126.76661728,34.63868766],[126.76696778,34.63871607],[126.76731829,34.63868766],[126.76765532,34.63860355],[126.76796594,34.63846695],[126.76823819,34.63828312],[126.76846163,34.63805912],[126.76862765,34.63780356],[126.76872989,34.63752625],[126.76876441,34.63723787]]]}"
6504070,2019035,4690025023,46900001,전라남도 진도군1,전라남도 진도군 진도읍(무진빌딩 부근),3,4,0,0,4,0,126.2660651,34.48328874,"{""type"":""Polygon"",""coordinates"":[[[126.26786171,34.48328874],[126.26782719,34.48299982],[126.26772495,34.482722],[126.26755892,34.48246597],[126.26733549,34.48224155],[126.26706324,34.48205737],[126.26675262,34.48192051],[126.26641559,34.48183624],[126.26606508,34.48180778],[126.26571458,34.48183624],[126.26537754,34.48192051],[126.26506693,34.48205737],[126.26479467,34.48224155],[126.26457124,34.48246597],[126.26440521,34.482722],[126.26430297,34.48299982],[126.26426845,34.48328874],[126.26430297,34.48357766],[126.26440521,34.48385547],[126.26457124,34.48411151],[126.26479467,34.48433592],[126.26506693,34.48452009],[126.26537754,34.48465695],[126.26571458,34.48474122],[126.26606508,34.48476967],[126.26641559,34.48474122],[126.26675262,34.48465695],[126.26706324,34.48452009],[126.26733549,34.48433592],[126.26755892,34.48411151],[126.26772495,34.48385547],[126.26782719,34.48357766],[126.26786171,34.48328874]]]}"
6504016,2019035,4711110200,47111001,경상북도 포항시 남구1,경상북도 포항시 남구 대도동(상대초교 부근),3,3,0,2,1,0,129.3611547,36.02201139,"{""type"":""Polygon"",""coordinates"":[[[129.36295138,36.02201139],[129.36291686,36.02172791],[129.36281462,36.02145531],[129.36264859,36.02120409],[129.36242516,36.02098389],[129.3621529,36.02080318],[129.36184229,36.02066889],[129.36150525,36.0205862],[129.36115475,36.02055828],[129.36080424,36.0205862],[129.36046721,36.02066889],[129.36015659,36.02080318],[129.35988434,36.02098389],[129.35966091,36.02120409],[129.35949488,36.02145531],[129.35939264,36.02172791],[129.35935812,36.02201139],[129.35939264,36.02229488],[129.35949488,36.02256747],[129.35966091,36.02281869],[129.35988434,36.02303888],[129.36015659,36.02321959],[129.36046721,36.02335387],[129.36080424,36.02343656],[129.36115475,36.02346448],[129.36150525,36.02343656],[129.36184229,36.02335387],[129.3621529,36.02321959],[129.36242516,36.02303888],[129.36264859,36.02281869],[129.36281462,36.02256747],[129.36291686,36.02229488],[129.36295138,36.02201139]]]}"
6504340,2019035,4719012000,47190001,경상북도 구미시1,경상북도 구미시 구평동(부영홈마트 부근),3,3,0,2,1,0,128.4355375,36.09176752,"{""type"":""Polygon"",""coordinates"":[[[128.43733418,36.09176752],[128.43729966,36.09148428],[128.43719742,36.09121193],[128.43703139,36.09096093],[128.43680796,36.09074093],[128.4365357,36.09056037],[128.43622509,36.09042621],[128.43588805,36.09034359],[128.43553755,36.09031569],[128.43518704,36.09034359],[128.43485001,36.09042621],[128.43453939,36.09056037],[128.43426714,36.09074093],[128.4340437,36.09096093],[128.43387768,36.09121193],[128.43377544,36.09148428],[128.43374092,36.09176752],[128.43377544,36.09205075],[128.43387768,36.0923231],[128.4340437,36.0925741],[128.43426714,36.0927941],[128.43453939,36.09297465],[128.43485001,36.09310881],[128.43518704,36.09319142],[128.43553755,36.09321932],[128.43588805,36.09319142],[128.43622509,36.09310881],[128.4365357,36.09297465],[128.43680796,36.0927941],[128.43703139,36.0925741],[128.43719742,36.0923231],[128.43729966,36.09205075],[128.43733418,36.09176752]]]}"
6504341,2019035,4719012200,47190002,경상북도 구미시2,경상북도 구미시 인의동(우리홀푸드마트 부근),3,3,0,1,2,0,128.4242597,36.10625024,"{""type"":""Polygon"",""coordinates"":[[[128.42605638,36.10625024],[128.42602186,36.10596706],[128.42591962,36.10569476],[128.42575359,36.10544381],[128.42553016,36.10522384],[128.4252579,36.10504332],[128.42494729,36.10490918],[128.42461025,36.10482658],[128.42425975,36.10479869],[128.42390924,36.10482658],[128.42357221,36.10490918],[128.42326159,36.10504332],[128.42298934,36.10522384],[128.4227659,36.10544381],[128.42259988,36.10569476],[128.42249764,36.10596706],[128.42246312,36.10625024],[128.42249764,36.10653343],[128.42259988,36.10680572],[128.4227659,36.10705667],[128.42298934,36.10727663],[128.42326159,36.10745715],[128.42357221,36.10759128],[128.42390924,36.10767388],[128.42425975,36.10770177],[128.42461025,36.10767388],[128.42494729,36.10759128],[128.4252579,36.10745715],[128.42553016,36.10727663],[128.42575359,36.10705667],[128.42591962,36.10680572],[128.42602186,36.10653343],[128.42605638,36.10625024]]]}"
6504049,2019035,5011010400,50110001,제주특별자치도 제주시1,제주특별자치도 제주시 이도이동(이도초교 부근),4,4,0,1,3,0,126.5339965,33.48862939,"{""type"":""Polygon"",""coordinates"":[[[126.53579316,33.48862939],[126.53575864,33.48833707],[126.5356564,33.48805598],[126.53549038,33.48779693],[126.53526694,33.48756987],[126.53499469,33.48738352],[126.53468407,33.48724505],[126.53434704,33.48715979],[126.53399653,33.48713099],[126.53364603,33.48715979],[126.53330899,33.48724505],[126.53299838,33.48738352],[126.53272612,33.48756987],[126.53250269,33.48779693],[126.53233666,33.48805598],[126.53223442,33.48833707],[126.5321999,33.48862939],[126.53223442,33.48892171],[126.53233666,33.48920279],[126.53250269,33.48946184],[126.53272612,33.4896889],[126.53299838,33.48987524],[126.53330899,33.4900137],[126.53364603,33.49009897],[126.53399653,33.49012776],[126.53434704,33.49009897],[126.53468407,33.4900137],[126.53499469,33.48987524],[126.53526694,33.4896889],[126.53549038,33.48946184],[126.5356564,33.48920279],[126.53575864,33.48892171],[126.53579316,33.48862939]]]}"
6504343,2019035,5011013700,50110002,제주특별자치도 제주시2,제주특별자치도 제주시 연동(한라초교 부근),3,3,0,1,2,0,126.4873563,33.47819995,"{""type"":""Polygon"",""coordinates"":[[[126.48915295,33.47819995],[126.48911842,33.47790759],[126.48901619,33.47762647],[126.48885016,33.47736739],[126.48862673,33.4771403],[126.48835447,33.47695393],[126.48804386,33.47681545],[126.48770682,33.47673017],[126.48735632,33.47670137],[126.48700581,33.47673017],[126.48666877,33.47681545],[126.48635816,33.47695393],[126.48608591,33.4771403],[126.48586247,33.47736739],[126.48569645,33.47762647],[126.48559421,33.47790759],[126.48555968,33.47819995],[126.48559421,33.4784923],[126.48569645,33.47877342],[126.48586247,33.4790325],[126.48608591,33.47925959],[126.48635816,33.47944595],[126.48666877,33.47958443],[126.48700581,33.4796697],[126.48735632,33.4796985],[126.48770682,33.4796697],[126.48804386,33.47958443],[126.48835447,33.47944595],[126.48862673,33.47925959],[126.48885016,33.4790325],[126.48901619,33.47877342],[126.48911842,33.4784923],[126.48915295,33.47819995]]]}"
6504063,2019035,5011011100,50110003,제주특별자치도 제주시3,제주특별자치도 제주시 화북일동(삼화초교 인근),3,3,0,1,2,0,126.5760841,33.51493462,"{""type"":""Polygon"",""coordinates"":[[[126.57788071,33.51493462],[126.57784619,33.51464239],[126.57774395,33.51436139],[126.57757792,33.51410241],[126.57735449,33.51387542],[126.57708223,33.51368913],[126.57677162,33.5135507],[126.57643459,33.51346546],[126.57608408,33.51343668],[126.57573358,33.51346546],[126.57539654,33.5135507],[126.57508593,33.51368913],[126.57481367,33.51387542],[126.57459024,33.51410241],[126.57442421,33.51436139],[126.57432197,33.51464239],[126.57428745,33.51493462],[126.57432197,33.51522685],[126.57442421,33.51550785],[126.57459024,33.51576682],[126.57481367,33.51599381],[126.57508593,33.51618009],[126.57539654,33.51631851],[126.57573358,33.51640375],[126.57608408,33.51643253],[126.57643459,33.51640375],[126.57677162,33.51631851],[126.57708223,33.51618009],[126.57735449,33.51599381],[126.57757792,33.51576682],[126.57774395,33.51550785],[126.57784619,33.51522685],[126.57788071,33.51493462]]]}"
6504008,2019035,5011012200,50110004,제주특별자치도 제주시4,제주특별자치도 제주시 노형동(월랑초교 부근),3,3,0,0,3,0,126.4782163,33.49151906,"{""type"":""Polygon"",""coordinates"":[[[126.48001292,33.49151906],[126.4799784,33.49122675],[126.47987616,33.49094567],[126.47971014,33.49068663],[126.4794867,33.49045957],[126.47921445,33.49027323],[126.47890383,33.49013477],[126.4785668,33.49004951],[126.47821629,33.49002071],[126.47786579,33.49004951],[126.47752875,33.49013477],[126.47721814,33.49027323],[126.47694588,33.49045957],[126.47672245,33.49068663],[126.47655642,33.49094567],[126.47645419,33.49122675],[126.47641966,33.49151906],[126.47645419,33.49181137],[126.47655642,33.49209244],[126.47672245,33.49235148],[126.47694588,33.49257853],[126.47721814,33.49276487],[126.47752875,33.49290333],[126.47786579,33.49298859],[126.47821629,33.49301738],[126.4785668,33.49298859],[126.47890383,33.49290333],[126.47921445,33.49276487],[126.4794867,33.49257853],[126.47971014,33.49235148],[126.47987616,33.49209244],[126.4799784,33.49181137],[126.48001292,33.49151906]]]}"
6597527,2020016,1130510200,11305001,서울특별시 강북구1,서울특별시 강북구 번동(삼덕상운 부근),4,4,0,0,4,0,127.0415179,37.62801501,"{""type"":""Polygon"",""coordinates"":[[[127.04331451,37.62801501],[127.04327999,37.62773742],[127.04317775,37.62747048],[127.04301173,37.62722448],[127.04278829,37.62700885],[127.04251604,37.62683189],[127.04220542,37.6267004],[127.04186839,37.62661942],[127.04151788,37.62659208],[127.04116738,37.62661942],[127.04083034,37.6267004],[127.04051973,37.62683189],[127.04024747,37.62700885],[127.04002404,37.62722448],[127.03985801,37.62747048],[127.03975578,37.62773742],[127.03972125,37.62801501],[127.03975578,37.62829261],[127.03985801,37.62855954],[127.04002404,37.62880554],[127.04024747,37.62902116],[127.04051973,37.62919811],[127.04083034,37.6293296],[127.04116738,37.62941057],[127.04151788,37.62943791],[127.04186839,37.62941057],[127.04220542,37.6293296],[127.04251604,37.62919811],[127.04278829,37.62902116],[127.04301173,37.62880554],[127.04317775,37.62855954],[127.04327999,37.62829261],[127.04331451,37.62801501]]]}"
6598065,2020016,1138010300,11380001,서울특별시 은평구1,서울특별시 은평구 불광동(연신초교삼거리 부근),4,4,0,2,1,1,126.9281236,37.62459676,"{""type"":""Polygon"",""coordinates"":[[[126.92992023,37.62459676],[126.92988571,37.62431915],[126.92978347,37.62405221],[126.92961744,37.62380619],[126.92939401,37.62359055],[126.92912176,37.62341358],[126.92881114,37.62328208],[126.92847411,37.62320111],[126.9281236,37.62317376],[126.9277731,37.62320111],[126.92743606,37.62328208],[126.92712545,37.62341358],[126.92685319,37.62359055],[126.92662976,37.62380619],[126.92646373,37.62405221],[126.92636149,37.62431915],[126.92632697,37.62459676],[126.92636149,37.62487437],[126.92646373,37.62514131],[126.92662976,37.62538732],[126.92685319,37.62560295],[126.92712545,37.62577991],[126.92743606,37.62591141],[126.9277731,37.62599238],[126.9281236,37.62601973],[126.92847411,37.62599238],[126.92881114,37.62591141],[126.92912176,37.62577991],[126.92939401,37.62560295],[126.92961744,37.62538732],[126.92978347,37.62514131],[126.92988571,37.62487437],[126.92992023,37.62459676]]]}"
6600624,2020016,1138010800,11380002,서울특별시 은평구2,서울특별시 은평구 역촌동(역촌초교앞사거리 부근),3,3,0,1,1,1,126.9133949,37.60215205,"{""type"":""Polygon"",""coordinates"":[[[126.91519149,37.60215205],[126.91515697,37.60187435],[126.91505473,37.60160733],[126.9148887,37.60136124],[126.91466527,37.60114554],[126.91439301,37.60096851],[126.9140824,37.60083697],[126.91374536,37.60075597],[126.91339486,37.60072862],[126.91304435,37.60075597],[126.91270732,37.60083697],[126.9123967,37.60096851],[126.91212445,37.60114554],[126.91190102,37.60136124],[126.91173499,37.60160733],[126.91163275,37.60187435],[126.91159823,37.60215205],[126.91163275,37.60242974],[126.91173499,37.60269676],[126.91190102,37.60294285],[126.91212445,37.60315854],[126.9123967,37.60333556],[126.91270732,37.60346709],[126.91304435,37.60354809],[126.91339486,37.60357544],[126.91374536,37.60354809],[126.9140824,37.60346709],[126.91439301,37.60333556],[126.91466527,37.60315854],[126.9148887,37.60294285],[126.91505473,37.60269676],[126.91515697,37.60242974],[126.91519149,37.60215205]]]}"
6597460,2020016,1147010300,11470001,서울특별시 양천구1,서울특별시 양천구 신월동(금실어린이공원 부근),3,3,0,1,2,0,126.8366284,37.51892864,"{""type"":""Polygon"",""coordinates"":[[[126.83842505,37.51892864],[126.83839053,37.51865063],[126.83828829,37.51838331],[126.83812227,37.51813694],[126.83789883,37.517921],[126.83762658,37.51774378],[126.83731596,37.51761209],[126.83697893,37.517531],[126.83662842,37.51750362],[126.83627792,37.517531],[126.83594088,37.51761209],[126.83563027,37.51774378],[126.83535801,37.517921],[126.83513458,37.51813694],[126.83496855,37.51838331],[126.83486631,37.51865063],[126.83483179,37.51892864],[126.83486631,37.51920664],[126.83496855,37.51947396],[126.83513458,37.51972032],[126.83535801,37.51993626],[126.83563027,37.52011347],[126.83594088,37.52024515],[126.83627792,37.52032624],[126.83662842,37.52035362],[126.83697893,37.52032624],[126.83731596,37.52024515],[126.83762658,37.52011347],[126.83789883,37.51993626],[126.83812227,37.51972032],[126.83828829,37.51947396],[126.83839053,37.51920664],[126.83842505,37.51892864]]]}"
