시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
어린이집,BR스쿨어린이집,부산광역시 동래구 쇠미로27번길 10 (사직동) BR스쿨어린이집,부산광역시 동래구 사직동 981-7,35.19672651,129.0533438,부산광역시 동래구,동래경찰서,N,,5,2021-11-06,3300000,부산광역시 동래구
유치원,SK뜰에유치원,"부산광역시 동래구 충렬대로 487 (안락동, 안락 SK아파트) SK뜰에유치원",부산광역시 동래구 안락동 472-57,35.19481646,129.1118476,부산광역시 동래구,동래경찰서,N,,12,2021-11-06,3300000,부산광역시 동래구
초등학교,교동초등학교,부산광역시 동래구 시실로 73-13 (명륜동) 교동초등학교,부산광역시 동래구 명륜동 105-1,35.21545808,129.0921765,부산광역시 동래구,동래경찰서,N,,6,2021-11-06,3300000,부산광역시 동래구
유치원,교동초등학교병설유치원,부산광역시 동래구 시실로 73-13 (명륜동) 교동초등학교병설유치원,부산광역시 동래구 명륜동 105-1,35.21545808,129.0921765,부산광역시 동래구,동래경찰서,N,,6,2021-11-06,3300000,부산광역시 동래구
초등학교,금강초등학교,부산광역시 동래구 사직북로28번길 125 (온천동) 금강초등학교,부산광역시 동래구 온천동 1263,35.2031347,129.0641112,부산광역시 동래구,동래경찰서,N,,8,2021-11-06,3300000,부산광역시 동래구
초등학교,낙민초등학교,부산광역시 동래구 충렬대로272번길 34 (낙민동) 낙민초등학교,부산광역시 동래구 낙민동 303,35.19942578,129.088343,부산광역시 동래구,동래경찰서,N,,8,2021-11-06,3300000,부산광역시 동래구
유치원,낙민초등학교병설유치원,부산광역시 동래구 충렬대로272번길 34 (낙민동) 낙민초등학교병설유치원,부산광역시 동래구 낙민동 303,35.19942578,129.088343,부산광역시 동래구,동래경찰서,N,,8,2021-11-06,3300000,부산광역시 동래구
초등학교,내산초등학교,부산광역시 동래구 중앙대로1335번길 38 (온천동) 내산초등학교,부산광역시 동래구 온천동 700-1,35.20735793,129.0766352,부산광역시 동래구,동래경찰서,N,,8,2021-11-06,3300000,부산광역시 동래구
초등학교,내성초등학교,부산광역시 동래구 동래로 173 (복천동) 내성초등학교,부산광역시 동래구 복천동 72,35.20461583,129.0897914,부산광역시 동래구,동래경찰서,Y,1,8,2021-11-06,3300000,부산광역시 동래구
유치원,내성초등학교병설유치원,부산광역시 동래구 동래로 173 (복천동) 내성초등학교병설유치원,부산광역시 동래구 복천동 72,35.20461583,129.0897374,부산광역시 동래구,동래경찰서,N,,8,2021-11-06,3300000,부산광역시 동래구
유치원,느티나무유치원,부산광역시 동래구 온천천로453번길 6 (안락동) 느티나무유치원,부산광역시 동래구 안락동 221-7,35.19155774,129.1028193,부산광역시 동래구,동래경찰서,N,,9,2021-11-06,3300000,부산광역시 동래구
초등학교,달북초등학교,부산광역시 동래구 쇠미로 131 (온천동) 달북초등학교,부산광역시 동래구 온천동 1608-2,35.20357435,129.0599975,부산광역시 동래구,동래경찰서,Y,1,10,2021-11-06,3300000,부산광역시 동래구
유치원,동래유치원,부산광역시 동래구 동래로152번가길 21-9 (칠산동) 동래유치원,부산광역시 동래구 칠산동 246,35.20316736,129.088301,부산광역시 동래구,동래경찰서,N,,8,2021-11-06,3300000,부산광역시 동래구
유치원,럭키동래유치원,부산광역시 동래구 중앙대로1367번길 85 (온천동) 럭키동래유치원,부산광역시 동래구 온천동 707-4,35.2100912,129.0734827,부산광역시 동래구,동래경찰서,N,,12,2021-11-06,3300000,부산광역시 동래구
초등학교,명동초등학교,부산광역시 동래구 명장로63번길 60-5 (명장동) 명동초등학교,부산광역시 동래구 명장동 433-2,35.20759141,129.1062471,부산광역시 동래구,동래경찰서,N,,9,2021-11-06,3300000,부산광역시 동래구
초등학교,원통초등학교,강원도 인제군 북면 원통로 129,강원도 인제군 북면 원통리 737,38.12047887,128.2007283,강원도 인제군청,인제경찰서,Y,4,8,2021-11-24,4330000,강원도 인제군
초등학교,인제초등학교,강원도 인제군 인제읍 인제로 277번길 20,강원도 인제군 인제읍 합강리 316,38.0756572,128.1786096,강원도 인제군청,인제경찰서,Y,3,8,2021-11-24,4330000,강원도 인제군
초등학교,인제남초등학교,강원도 인제군 인제읍 인제로 156번길 34,강원도 인제군 인제읍 상동리 279-2,38.06399654,128.1699306,강원도 인제군청,인제경찰서,Y,6,8,2021-11-24,4330000,강원도 인제군
초등학교,용대초등학교,강원도 인제군 북면 미시령로 1031,강원도 인제군 북면 용대리 1025-1,38.19529776,128.3296269,강릉국도관리사무소,인제경찰서,Y,3,8,2021-11-24,4330000,강원도 인제군
초등학교,부평초등학교,강원도 인제군 남면 신남로94번길 9,강원도 인제군 남면 신남리 617-1,37.97000032,128.0829723,강원도 인제군청,인제경찰서,Y,4,8,2021-11-24,4330000,강원도 인제군
초등학교,서화초등학교,강원도 인제군 서화면 금강로 1490,강원도 인제군 서화면 서화리 435-2,38.22925455,128.2085309,강원도 도로관리사업소 북부지소,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,기린초등학교,강원도 인제군 기린면 기린로 76,강원도 인제군 기린면 현리 429-2,37.95832566,128.3194066,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,서성초등학교,강원도 인제군 서화면 금강로 1801-42,강원도 인제군 서화면 서화리 1242,38.2599028,128.2092444,강원도 도로관리사업소 북부지소,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,월학초등학교,강원도 인제군 북면 금강로 732,강원도 인제군 북면 월학리 162,38.17107272,128.209135,강원도 도로관리사업소 북부지소,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,가리산분교,강원도 인제군 인제읍 한석산로 1654,강원도 인제군 인제읍 가리산리 181-1,38.05874803,128.3247992,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,귀둔초등학교,강원도 인제군 인제읍 점봉산로 51,강원도 인제군 인제읍 귀둔리 684-10,38.0164862,128.3606105,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,상남초등학교(정문),강원도 인제군 상남면 내린천로 2548,강원도 인제군 상남면 상남리 103,37.8730125,128.2606988,강원도 도로관리사업소 강릉지소,인제경찰서,Y,4,8,2021-11-24,4330000,강원도 인제군
초등학교,방동분교,강원도 인제군 기린면 조침령로 671,강원도 인제군 기린면 방동리 517-1,37.95555215,128.3737605,강원도 도로관리사업소 강릉지소,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,원통초등학교 신덕분교,강원도 인제군 인제읍 신덕길 63,강원도 인제군 인제읍 가아리 779-1,38.1483476,128.1091243,강원도 인제군청,인제경찰서,Y,3,8,2021-11-24,4330000,강원도 인제군
초등학교,하남초등학교,강원도 인제군 상남면 내린천로 3195,강원도 인제군 상남면 하남리 1230,37.9109472,128.285967,강원도 인제군청,인제경찰서,Y,3,8,2021-11-24,4330000,강원도 인제군
어린이집,예원어린이집,강원도 인제군 인제읍 인제로140번길36-11,강원도 인제군 인제읍 남북리 790-1,38.06290172,128.1686433,강원도 인제군청,인제경찰서,Y,3,8,2021-11-24,4330000,강원도 인제군
어린이집,새사랑어린이집,강원도 인제군 인제읍 비봉로22번길 35,강원도 인제군 인제읍 상동리 301-6,38.06546992,128.1702019,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,한계초등학교,강원도 인제군 북면 한계1길 33,강원도 인제군 북면 한계리 1044,38.14092559,128.2574915,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
어린이집,서화어린이집,강원도 인제군 서화면 구구골길27,강원도 인제군 서화면 서화리 812-4,38.24410144,128.2112349,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,부평초등학교 신월분교,강원도 인제군 남면 신월로 431,강원도 인제군 남면 신월리 218-6,38.02798032,128.0767385,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
어린이집,신남어린이집,강원도 인제군 남면 신남로48번길 17,강원도 인제군 남면 신남리 305-3,37.9665318,128.0808424,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,기린초등학교 진동분교,강원도 인제군 기린면 설피밭길 432,강원도 인제군 기린면 진동리 133-3,38.01819029,128.4755425,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,부평초등학교(신),강원도 인제군 남면 신남로94번길 7,강원도 인제군 남면 신남리 458,37.97055078,128.0840957,강원도 인제군청,인제경찰서,Y,1,8,2021-11-24,4330000,강원도 인제군
초등학교,용대초등학교(신),강원도 인제군 북면 미시령로 1031,강원도 인제군 북면 용대리 1025-1,38.19540319,128.3295646,강원도 인제군청,인제경찰서,Y,1,8,2021-11-24,4330000,강원도 인제군
어린이집,기린어린이집(신),강원도 인제군 기린면 한석산로 3181,강원도 인제군 기린면 현리 482-2,37.9685324,128.3247287,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,상남초등학교(신),강원도 인제군 상남면 내린천로 2548,강원도 인제군 상남면 상남리 112-8,37.87223902,128.2612178,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
초등학교,인제초삼거리,강원도 인제군 인제읍 인제로277번길 20,강원도 인제군 인제읍 합강리 316,38.07477559,128.1783504,강원도 인제군청,인제경찰서,Y,3,8,2021-11-24,4330000,강원도 인제군
초등학교,원통초등학교(신),강원도 인제군 북면 원통로 129,강원도 인제군 북면 원통리 729-8,38.12022226,128.2015964,강원도 인제군청,인제경찰서,Y,3,8,2021-11-24,4330000,강원도 인제군
어린이집,인제어린이집(정문),강원도 인제군 인제읍 인제로168번길 48-9,강원도 인제군 인제읍 상동리 423-1,38.063486,128.1716381,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
어린이집,인성어린이집,강원도 인제군 인제읍 인제로 218번길 17,강원도 인제군 인제읍 상동리 46-2,38.0688695,128.1752235,강원도 인제군청,인제경찰서,Y,2,8,2021-11-24,4330000,강원도 인제군
어린이집,중앙어린이집,경기도 의정부시 추동로92번길 59 (신곡동),경기도 의정부시 신곡동 115,37.746083,127.066217,경기도 의정부시청,의정부경찰서,Y,1,,2021-11-25,3820000,경기도 의정부시
초등학교,서 초등학교,경기도 의정부시 둔야로 57 (가능동),경기도 의정부시 가능동 834,37.7412388913,127.0387877559,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
초등학교,솔뫼초등학교,경기도 의정부시 시민로 442 (용현동),경기도 의정부시 용현동 211-4,37.7313688135,127.0810564554,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
초등학교,송산초등학교,경기도 의정부시 오목로 228 (민락동),경기도 의정부시 민락동 846,37.746567,127.100806,경기도 의정부시청,의정부경찰서,Y,1,,2021-11-25,3820000,경기도 의정부시
초등학교,송양초등학교,경기도 의정부시 송양로 49(낙양동),경기도 의정부시 낙양동 753,37.7531883018,127.1121565366,경기도 의정부시청,의정부경찰서,Y,1,,2021-11-25,3820000,경기도 의정부시
초등학교,신곡초등학교,경기도 의정부시 능곡로 31 (신곡동),경기도 의정부시 신곡동 686-1,37.7411675539,127.0598452882,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
초등학교,신동초등학교,경기도 의정부시 시민로179번길 42 (신곡동),경기도 의정부시 신곡동 561,37.7401226241,127.0552749,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
어린이집,라트어린이집,경기도 의정부시 용민로 230 (낙양동),경기도 의정부시 낙양동 714,37.748203,127.095979,경기도 의정부시청,의정부경찰서,Y,1,,2021-11-25,3820000,경기도 의정부시
초등학교,어룡초등학교,경기도 의정부시 부용로 241 (용현동),경기도 의정부시 용현동 547-5,37.7478112261,127.0826214897,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
초등학교,오동초등학교,경기도 의정부시 용민로 151 (민락동),경기도 의정부시 민락동 735-6,37.743004,127.0905899940,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
초등학교,용현초등학교,경기도 의정부시 용민로 87 (용현동),경기도 의정부시 용현동 5-1,37.7389516540,127.0872306178,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
어린이집,청구어린이집,대구광역시 동구 송라로 3-6,,35.86847567,128.618421,대구광역시청,대구동부경찰서,Y,1,6,2021-11-17,3420000,대구광역시 동구
유치원,자연유치원,경기도 의정부시 송산로971번길 76-17 (산곡동),경기도 의정부시 산곡동 619,37.715523,127.101245,경기도 의정부시청,의정부경찰서,Y,1,,2021-11-25,3820000,경기도 의정부시
어린이집,예대어린이집,경기도 의정부시 부용로 7 (금오동),경기도 의정부시 금오동 464-2,37.748149,127.059219,경기도 의정부시청,의정부경찰서,Y,1,,2021-11-25,3820000,경기도 의정부시
초등학교,의순초등학교,경기도 의정부시 부용로 77 (금오동),경기도 의정부시 금오동 469-3,37.7510891530,127.0660036140,경기도 의정부시청,의정부경찰서,Y,2,,2021-11-25,3820000,경기도 의정부시
