연도,대상사고 구분명,법정동코드,행정구,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비,인구10만명당 사고건수,자동차1만대당 사고건수,과속,중앙선 침범,신호위반,안전거리 미확보,안전운전 의무 불이행,보행자 보호의무 위반,기타,차대사람,차대차,차량단독,철길건널목
2019,어린이보행사고,1109,서대문구,16,0.41,0,0,0,16,0.41,,,,,,,,,,,,,
2019,고령운전사고,1109,서대문구,187,0.56,5,0.65,2.67,224,0.46,,,,,,,,,,,,,
2019,고령보행사고,1109,서대문구,87,0.71,6,0.81,6.9,82,0.7,,,,,,,,,,,,,
2019,PM사고,1109,서대문구,4,0.89,0,0,0,4,0.85,,,,,,,,,,,,,
2019,뺑소니사고,1109,서대문구,20,0.28,1,1.11,5,24,0.23,,,,,,,,,,,,,
2019,무면허사고,1109,서대문구,17,0.33,0,0,0,25,0.34,,,,,,,,,,,,,
2020,전체,1109,서대문구,928,0.44,6,0.19,0.65,1256,0.41,287.35,88.7,4,14,106,108,503,66,96,207,686,35,0
2020,어린이사고,1109,서대문구,36,0.43,1,4.17,2.78,42,0.4,,,,,,,,,,,,,
2020,노인사고,1109,서대문구,137,0.39,2,0.15,1.46,141,0.37,,,,,,,,,,,,,
2020,보행자사고,1109,서대문구,208,0.57,6,0.55,2.88,213,0.58,,,,,,,,,,,,,
2020,자전거사고,1109,서대문구,59,0.46,1,0.51,1.69,61,0.45,,,,,,,,,,,,,
2020,야간사고,1109,서대문구,365,0.44,3,0.21,0.82,507,0.42,,,,,,,,,,,,,
2020,어린이보행사고,1109,서대문구,13,0.63,1,6.25,7.69,13,0.61,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1109,서대문구,2,0.41,0,0,0,3,0.59,,,,,,,,,,,,,
2020,고령운전사고,1109,서대문구,147,0.47,3,0.42,2.04,184,0.42,,,,,,,,,,,,,
2020,고령보행사고,1109,서대문구,53,0.54,2,0.32,3.77,52,0.56,,,,,,,,,,,,,
2020,PM사고,1109,서대문구,7,0.78,0,0,0,7,0.71,,,,,,,,,,,,,
2020,뺑소니사고,1109,서대문구,19,0.26,0,0,0,29,0.28,,,,,,,,,,,,,
2020,무면허사고,1109,서대문구,15,0.28,0,0,0,23,0.3,,,,,,,,,,,,,
2016,전체,1110,마포구,1768,0.8,15,0.35,0.85,2605,0.79,452.3,131.46,8,61,215,238,1012,18,153,437,1273,58,0
2016,어린이사고,1110,마포구,62,0.55,0,0,0,81,0.57,,,,,,,,,,,,,
2016,노인사고,1110,마포구,198,0.55,4,0.23,2.02,205,0.53,,,,,,,,,,,,,
2016,보행자사고,1110,마포구,444,0.9,8,0.47,1.8,457,0.92,,,,,,,,,,,,,
2016,자전거사고,1110,마포구,52,0.88,0,0,0,56,0.89,,,,,,,,,,,,,
2016,야간사고,1110,마포구,953,1,12,0.56,1.26,1447,1.01,,,,,,,,,,,,,
2016,어린이보행사고,1110,마포구,20,0.47,0,0,0,20,0.45,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1110,마포구,2,0.42,0,0,0,2,0.39,,,,,,,,,,,,,
2016,고령운전사고,1110,마포구,192,0.79,0,0,0,284,0.8,,,,,,,,,,,,,
2016,고령보행사고,1110,마포구,77,0.67,4,0.46,5.19,75,0.7,,,,,,,,,,,,,
2016,뺑소니사고,1110,마포구,56,0.67,0,0,0,79,0.64,,,,,,,,,,,,,
2016,무면허사고,1110,마포구,18,0.45,0,0,0,25,0.43,,,,,,,,,,,,,
2017,전체,1110,마포구,1859,0.86,8,0.19,0.43,2793,0.87,481.88,138.92,6,65,210,198,1098,37,197,462,1340,57,0
2017,어린이사고,1110,마포구,59,0.54,0,0,0,67,0.5,,,,,,,,,,,,,
2017,노인사고,1110,마포구,208,0.55,4,0.23,1.92,229,0.56,,,,,,,,,,,,,
2017,보행자사고,1110,마포구,467,0.99,7,0.42,1.5,492,1.03,,,,,,,,,,,,,
2017,자전거사고,1110,마포구,48,0.85,0,0,0,49,0.83,,,,,,,,,,,,,
2017,야간사고,1110,마포구,962,1.06,3,0.14,0.31,1516,1.12,,,,,,,,,,,,,
2017,어린이보행사고,1110,마포구,22,0.55,0,0,0,23,0.56,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1110,마포구,1,0.21,0,0,0,1,0.21,,,,,,,,,,,,,
2017,고령운전사고,1110,마포구,217,0.81,0,0,0,305,0.79,,,,,,,,,,,,,
2017,고령보행사고,1110,마포구,77,0.64,4,0.44,5.19,73,0.65,,,,,,,,,,,,,
2017,뺑소니사고,1110,마포구,53,0.67,1,0.67,1.89,80,0.7,,,,,,,,,,,,,
2017,무면허사고,1110,마포구,40,0.78,0,0,0,66,0.88,,,,,,,,,,,,,
2018,전체,1110,마포구,1671,0.77,11,0.29,0.66,2429,0.75,432.5,123.72,8,43,177,254,923,48,160,397,1220,54,0
2018,어린이사고,1110,마포구,45,0.45,0,0,0,50,0.4,,,,,,,,,,,,,
2018,노인사고,1110,마포구,191,0.49,4,0.24,2.09,201,0.48,,,,,,,,,,,,,
2018,보행자사고,1110,마포구,402,0.88,4,0.27,1,416,0.9,,,,,,,,,,,,,
2018,자전거사고,1110,마포구,45,0.94,1,1.1,2.22,46,0.91,,,,,,,,,,,,,
2018,야간사고,1110,마포구,881,0.98,6,0.32,0.68,1321,0.99,,,,,,,,,,,,,
2018,어린이보행사고,1110,마포구,21,0.59,0,0,0,21,0.57,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1110,마포구,2,0.46,0,0,0,2,0.42,,,,,,,,,,,,,
2018,고령운전사고,1110,마포구,246,0.82,1,0.12,0.41,366,0.84,,,,,,,,,,,,,
2018,고령보행사고,1110,마포구,62,0.52,4,0.48,6.45,58,0.52,,,,,,,,,,,,,
2018,PM사고,1110,마포구,4,1.78,0,0,0,4,1.68,,,,,,,,,,,,,
2018,뺑소니사고,1110,마포구,42,0.55,0,0,0,61,0.55,,,,,,,,,,,,,
2018,무면허사고,1110,마포구,30,0.58,0,0,0,43,0.57,,,,,,,,,,,,,
2019,전체,1110,마포구,1494,0.65,7,0.21,0.47,2123,0.62,395.88,110.56,4,37,166,210,830,51,153,360,1094,40,0
2019,어린이사고,1110,마포구,45,0.41,0,0,0,54,0.38,,,,,,,,,,,,,
2019,노인사고,1110,마포구,192,0.47,3,0.2,1.56,204,0.46,,,,,,,,,,,,,
2019,보행자사고,1110,마포구,363,0.78,4,0.31,1.1,375,0.79,,,,,,,,,,,,,
2019,자전거사고,1110,마포구,52,0.92,0,0,0,58,0.96,,,,,,,,,,,,,
2019,야간사고,1110,마포구,718,0.79,4,0.25,0.56,1059,0.79,,,,,,,,,,,,,
2019,어린이보행사고,1110,마포구,14,0.36,0,0,0,14,0.36,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1110,마포구,2,0.35,0,0,0,2,0.34,,,,,,,,,,,,,
2019,고령운전사고,1110,마포구,198,0.6,1,0.13,0.51,279,0.58,,,,,,,,,,,,,
2019,고령보행사고,1110,마포구,64,0.52,3,0.4,4.69,61,0.52,,,,,,,,,,,,,
2019,PM사고,1110,마포구,4,0.89,1,12.5,25,3,0.63,,,,,,,,,,,,,
2019,뺑소니사고,1110,마포구,31,0.43,0,0,0,51,0.5,,,,,,,,,,,,,
2019,무면허사고,1110,마포구,34,0.66,0,0,0,54,0.73,,,,,,,,,,,,,
2020,전체,1110,마포구,1272,0.61,13,0.42,1.02,1754,0.57,333.11,92.86,1,29,154,184,675,39,145,265,974,33,0
2020,어린이사고,1110,마포구,34,0.4,0,0,0,43,0.41,,,,,,,,,,,,,
2020,노인사고,1110,마포구,148,0.42,4,0.3,2.7,154,0.4,,,,,,,,,,,,,
2020,보행자사고,1110,마포구,270,0.74,6,0.55,2.22,278,0.75,,,,,,,,,,,,,
2020,자전거사고,1110,마포구,99,0.77,1,0.51,1.01,110,0.82,,,,,,,,,,,,,
2020,야간사고,1110,마포구,656,0.79,7,0.48,1.07,921,0.76,,,,,,,,,,,,,
2020,어린이보행사고,1110,마포구,5,0.24,0,0,0,5,0.23,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1110,마포구,2,0.41,0,0,0,2,0.39,,,,,,,,,,,,,
2020,고령운전사고,1110,마포구,183,0.59,5,0.69,2.73,229,0.52,,,,,,,,,,,,,
2020,고령보행사고,1110,마포구,49,0.5,2,0.32,4.08,47,0.51,,,,,,,,,,,,,
2020,PM사고,1110,마포구,32,3.57,0,0,0,33,3.35,,,,,,,,,,,,,
2020,뺑소니사고,1110,마포구,16,0.22,0,0,0,22,0.21,,,,,,,,,,,,,
2020,무면허사고,1110,마포구,28,0.53,0,0,0,32,0.42,,,,,,,,,,,,,
2016,전체,1111,강서구,1691,0.77,13,0.3,0.77,2230,0.67,280.85,78.74,2,67,166,169,994,97,136,471,1139,81,0
2016,어린이사고,1111,강서구,73,0.65,0,0,0,89,0.63,,,,,,,,,,,,,
2016,노인사고,1111,강서구,240,0.67,4,0.23,1.67,246,0.64,,,,,,,,,,,,,
2016,보행자사고,1111,강서구,472,0.96,6,0.35,1.27,485,0.98,,,,,,,,,,,,,
2016,자전거사고,1111,강서구,125,2.11,1,0.88,0.8,127,2.02,,,,,,,,,,,,,
2016,야간사고,1111,강서구,763,0.8,7,0.32,0.92,1048,0.74,,,,,,,,,,,,,
2016,어린이보행사고,1111,강서구,33,0.77,0,0,0,34,0.77,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1111,강서구,1,0.21,0,0,0,1,0.2,,,,,,,,,,,,,
2016,고령운전사고,1111,강서구,183,0.75,2,0.26,1.09,230,0.64,,,,,,,,,,,,,
2016,고령보행사고,1111,강서구,106,0.93,3,0.35,2.83,104,0.97,,,,,,,,,,,,,
2016,뺑소니사고,1111,강서구,14,0.17,0,0,0,28,0.23,,,,,,,,,,,,,
2016,무면허사고,1111,강서구,13,0.33,0,0,0,22,0.38,,,,,,,,,,,,,
2017,전체,1111,강서구,1584,0.73,12,0.29,0.76,2155,0.67,260.42,71.75,1,81,185,178,886,40,149,402,1125,57,0
2017,어린이사고,1111,강서구,62,0.57,0,0,0,73,0.54,,,,,,,,,,,,,
2017,노인사고,1111,강서구,231,0.62,6,0.34,2.6,235,0.58,,,,,,,,,,,,,
2017,보행자사고,1111,강서구,409,0.86,6,0.36,1.47,414,0.87,,,,,,,,,,,,,
2017,자전거사고,1111,강서구,87,1.54,2,1.59,2.3,93,1.57,,,,,,,,,,,,,
2017,야간사고,1111,강서구,734,0.81,7,0.33,0.95,1038,0.76,,,,,,,,,,,,,
2017,어린이보행사고,1111,강서구,27,0.67,0,0,0,27,0.66,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1111,강서구,4,0.84,0,0,0,4,0.82,,,,,,,,,,,,,
2017,고령운전사고,1111,강서구,193,0.72,3,0.35,1.55,247,0.64,,,,,,,,,,,,,
2017,고령보행사고,1111,강서구,100,0.83,5,0.55,5,95,0.85,,,,,,,,,,,,,
2017,PM사고,1111,강서구,3,2.56,0,0,0,3,2.42,,,,,,,,,,,,,
2017,뺑소니사고,1111,강서구,25,0.32,0,0,0,40,0.35,,,,,,,,,,,,,
2017,무면허사고,1111,강서구,22,0.43,0,0,0,30,0.4,,,,,,,,,,,,,
2018,전체,1111,강서구,1502,0.69,11,0.29,0.73,2208,0.68,248.84,67.35,5,54,217,144,812,30,146,387,1052,63,0
2018,어린이사고,1111,강서구,64,0.64,0,0,0,73,0.58,,,,,,,,,,,,,
2018,노인사고,1111,강서구,210,0.54,5,0.3,2.38,223,0.53,,,,,,,,,,,,,
2018,보행자사고,1111,강서구,391,0.85,5,0.34,1.28,412,0.89,,,,,,,,,,,,,
2018,자전거사고,1111,강서구,59,1.24,1,1.1,1.69,59,1.17,,,,,,,,,,,,,
2018,야간사고,1111,강서구,704,0.78,8,0.43,1.14,1105,0.83,,,,,,,,,,,,,
2018,어린이보행사고,1111,강서구,29,0.81,0,0,0,30,0.81,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1111,강서구,6,1.38,0,0,0,6,1.27,,,,,,,,,,,,,
2018,고령운전사고,1111,강서구,181,0.6,2,0.24,1.1,280,0.64,,,,,,,,,,,,,
2018,고령보행사고,1111,강서구,87,0.74,3,0.36,3.45,85,0.76,,,,,,,,,,,,,
2018,PM사고,1111,강서구,2,0.89,0,0,0,2,0.84,,,,,,,,,,,,,
2018,뺑소니사고,1111,강서구,31,0.41,1,0.93,3.23,43,0.39,,,,,,,,,,,,,
2018,무면허사고,1111,강서구,20,0.38,2,1.06,10,29,0.38,,,,,,,,,,,,,
2019,전체,1111,강서구,1829,0.8,20,0.6,1.09,2491,0.73,306.7,81.9,7,71,251,179,1081,36,122,469,1298,62,0
2019,어린이사고,1111,강서구,90,0.81,1,3.57,1.11,110,0.78,,,,,,,,,,,,,
2019,노인사고,1111,강서구,276,0.68,8,0.53,2.9,283,0.64,,,,,,,,,,,,,
2019,보행자사고,1111,강서구,468,1,13,1,2.78,469,0.99,,,,,,,,,,,,,
2019,자전거사고,1111,강서구,72,1.28,0,0,0,79,1.31,,,,,,,,,,,,,
2019,야간사고,1111,강서구,803,0.88,11,0.69,1.37,1096,0.81,,,,,,,,,,,,,
2019,어린이보행사고,1111,강서구,43,1.12,1,5,2.33,42,1.07,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1111,강서구,16,2.82,1,16.67,6.25,15,2.55,,,,,,,,,,,,,
2019,고령운전사고,1111,강서구,244,0.73,3,0.39,1.23,316,0.66,,,,,,,,,,,,,
2019,고령보행사고,1111,강서구,109,0.89,6,0.81,5.5,103,0.88,,,,,,,,,,,,,
2019,PM사고,1111,강서구,4,0.89,0,0,0,4,0.85,,,,,,,,,,,,,
2019,뺑소니사고,1111,강서구,56,0.79,0,0,0,71,0.69,,,,,,,,,,,,,
2019,무면허사고,1111,강서구,30,0.58,0,0,0,45,0.6,,,,,,,,,,,,,
2020,전체,1111,강서구,1575,0.75,17,0.55,1.08,2131,0.7,268.82,70.24,8,58,225,132,950,37,110,346,1179,50,0
2020,어린이사고,1111,강서구,43,0.51,0,0,0,50,0.48,,,,,,,,,,,,,
2020,노인사고,1111,강서구,232,0.66,9,0.67,3.88,242,0.63,,,,,,,,,,,,,
2020,보행자사고,1111,강서구,348,0.95,9,0.82,2.59,349,0.94,,,,,,,,,,,,,
2020,자전거사고,1111,강서구,143,1.11,2,1.02,1.4,148,1.1,,,,,,,,,,,,,
2020,야간사고,1111,강서구,695,0.83,5,0.34,0.72,941,0.77,,,,,,,,,,,,,
2020,어린이보행사고,1111,강서구,14,0.67,0,0,0,14,0.66,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1111,강서구,5,1.04,0,0,0,5,0.99,,,,,,,,,,,,,
2020,고령운전사고,1111,강서구,210,0.68,3,0.42,1.43,288,0.65,,,,,,,,,,,,,
2020,고령보행사고,1111,강서구,85,0.87,5,0.8,5.88,80,0.87,,,,,,,,,,,,,
2020,PM사고,1111,강서구,10,1.11,0,0,0,12,1.22,,,,,,,,,,,,,
2020,뺑소니사고,1111,강서구,52,0.7,0,0,0,61,0.59,,,,,,,,,,,,,
2020,무면허사고,1111,강서구,21,0.4,0,0,0,34,0.45,,,,,,,,,,,,,
2016,전체,1112,구로구,1511,0.68,9,0.21,0.6,2139,0.64,336.08,96.3,0,66,233,175,833,25,101,435,1030,46,0
2016,어린이사고,1112,구로구,66,0.59,0,0,0,79,0.56,,,,,,,,,,,,,
2016,노인사고,1112,구로구,207,0.58,5,0.29,2.42,207,0.54,,,,,,,,,,,,,
2016,보행자사고,1112,구로구,439,0.89,5,0.29,1.14,450,0.9,,,,,,,,,,,,,
2016,자전거사고,1112,구로구,84,1.42,2,1.77,2.38,90,1.43,,,,,,,,,,,,,
2016,야간사고,1112,구로구,751,0.79,5,0.23,0.67,1119,0.78,,,,,,,,,,,,,
2016,어린이보행사고,1112,구로구,32,0.75,0,0,0,32,0.73,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1112,구로구,9,1.88,0,0,0,10,1.96,,,,,,,,,,,,,
2016,고령운전사고,1112,구로구,146,0.6,2,0.26,1.37,195,0.55,,,,,,,,,,,,,
2016,고령보행사고,1112,구로구,96,0.84,3,0.35,3.13,93,0.87,,,,,,,,,,,,,
2016,뺑소니사고,1112,구로구,32,0.38,0,0,0,48,0.39,,,,,,,,,,,,,
2016,무면허사고,1112,구로구,23,0.58,0,0,0,32,0.55,,,,,,,,,,,,,
2017,전체,1112,구로구,1433,0.66,12,0.29,0.84,1960,0.61,324.53,89.44,3,63,196,124,865,25,108,370,1015,48,0
2017,어린이사고,1112,구로구,68,0.62,0,0,0,94,0.7,,,,,,,,,,,,,
2017,노인사고,1112,구로구,203,0.54,6,0.34,2.96,207,0.51,,,,,,,,,,,,,
2017,보행자사고,1112,구로구,374,0.79,9,0.54,2.41,379,0.79,,,,,,,,,,,,,
2017,자전거사고,1112,구로구,49,0.87,0,0,0,51,0.86,,,,,,,,,,,,,
2017,야간사고,1112,구로구,647,0.71,8,0.38,1.24,899,0.66,,,,,,,,,,,,,
2017,어린이보행사고,1112,구로구,27,0.67,0,0,0,29,0.71,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1112,구로구,10,2.09,0,0,0,11,2.26,,,,,,,,,,,,,
2017,고령운전사고,1112,구로구,161,0.6,0,0,0,227,0.59,,,,,,,,,,,,,
2017,고령보행사고,1112,구로구,88,0.73,5,0.55,5.68,85,0.76,,,,,,,,,,,,,
2017,PM사고,1112,구로구,2,1.71,0,0,0,2,1.61,,,,,,,,,,,,,
2017,뺑소니사고,1112,구로구,61,0.77,0,0,0,101,0.88,,,,,,,,,,,,,
2017,무면허사고,1112,구로구,35,0.68,0,0,0,51,0.68,,,,,,,,,,,,,
2018,전체,1112,구로구,1532,0.71,13,0.34,0.85,2129,0.66,349.38,95.58,0,53,228,200,873,31,86,376,1089,67,0
2018,어린이사고,1112,구로구,63,0.63,0,0,0,77,0.61,,,,,,,,,,,,,
2018,노인사고,1112,구로구,242,0.63,6,0.36,2.48,249,0.6,,,,,,,,,,,,,
2018,보행자사고,1112,구로구,379,0.83,10,0.67,2.64,383,0.83,,,,,,,,,,,,,
2018,자전거사고,1112,구로구,53,1.11,0,0,0,59,1.17,,,,,,,,,,,,,
2018,야간사고,1112,구로구,695,0.77,8,0.43,1.15,996,0.74,,,,,,,,,,,,,
2018,어린이보행사고,1112,구로구,23,0.64,0,0,0,23,0.62,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1112,구로구,9,2.07,0,0,0,9,1.9,,,,,,,,,,,,,
2018,고령운전사고,1112,구로구,209,0.7,2,0.24,0.96,267,0.61,,,,,,,,,,,,,
2018,고령보행사고,1112,구로구,104,0.88,5,0.59,4.81,100,0.9,,,,,,,,,,,,,
2018,PM사고,1112,구로구,4,1.78,0,0,0,7,2.94,,,,,,,,,,,,,
2018,뺑소니사고,1112,구로구,44,0.58,0,0,0,71,0.64,,,,,,,,,,,,,
2018,무면허사고,1112,구로구,27,0.52,0,0,0,38,0.5,,,,,,,,,,,,,
2019,전체,1112,구로구,1529,0.67,13,0.39,0.85,2096,0.61,356.75,95.49,4,41,244,166,857,43,109,408,1074,47,0
2019,어린이사고,1112,구로구,81,0.73,0,0,0,94,0.67,,,,,,,,,,,,,
2019,노인사고,1112,구로구,230,0.57,5,0.33,2.17,235,0.53,,,,,,,,,,,,,
2019,보행자사고,1112,구로구,412,0.88,8,0.61,1.94,420,0.89,,,,,,,,,,,,,
2019,자전거사고,1112,구로구,71,1.26,0,0,0,78,1.3,,,,,,,,,,,,,
2019,야간사고,1112,구로구,692,0.76,7,0.44,1.01,982,0.73,,,,,,,,,,,,,
2019,어린이보행사고,1112,구로구,44,1.14,0,0,0,44,1.12,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1112,구로구,13,2.29,0,0,0,13,2.21,,,,,,,,,,,,,
2019,고령운전사고,1112,구로구,217,0.65,3,0.39,1.38,295,0.61,,,,,,,,,,,,,
2019,고령보행사고,1112,구로구,92,0.75,3,0.4,3.26,90,0.77,,,,,,,,,,,,,
2019,PM사고,1112,구로구,3,0.67,0,0,0,3,0.63,,,,,,,,,,,,,
2019,뺑소니사고,1112,구로구,35,0.49,0,0,0,40,0.39,,,,,,,,,,,,,
2019,무면허사고,1112,구로구,19,0.37,0,0,0,25,0.34,,,,,,,,,,,,,
2020,전체,1112,구로구,1325,0.63,10,0.32,0.75,1810,0.59,306.37,82.21,5,46,177,189,720,44,93,296,973,56,0
2020,어린이사고,1112,구로구,32,0.38,0,0,0,39,0.37,,,,,,,,,,,,,
2020,노인사고,1112,구로구,201,0.57,1,0.07,0.5,213,0.56,,,,,,,,,,,,,
2020,보행자사고,1112,구로구,296,0.81,2,0.18,0.68,306,0.83,,,,,,,,,,,,,
2020,자전거사고,1112,구로구,99,0.77,1,0.51,1.01,106,0.79,,,,,,,,,,,,,
2020,야간사고,1112,구로구,594,0.71,4,0.27,0.67,859,0.7,,,,,,,,,,,,,
2020,어린이보행사고,1112,구로구,16,0.77,0,0,0,16,0.75,,,,,,,,,,,,,
2020,스쿨존내어린이사고,1112,구로구,4,0.83,0,0,0,5,0.99,,,,,,,,,,,,,
2020,고령운전사고,1112,구로구,193,0.62,1,0.14,0.52,269,0.61,,,,,,,,,,,,,
2020,고령보행사고,1112,구로구,66,0.68,0,0,0,67,0.73,,,,,,,,,,,,,
2020,PM사고,1112,구로구,12,1.34,0,0,0,12,1.22,,,,,,,,,,,,,
2020,뺑소니사고,1112,구로구,32,0.43,0,0,0,49,0.47,,,,,,,,,,,,,
2020,무면허사고,1112,구로구,37,0.7,0,0,0,45,0.59,,,,,,,,,,,,,
2016,전체,1113,영등포구,2403,1.09,22,0.51,0.92,3473,1.05,590.74,147.54,5,86,270,278,1464,55,168,531,1777,95,0
2016,어린이사고,1113,영등포구,79,0.7,0,0,0,102,0.72,,,,,,,,,,,,,
2016,노인사고,1113,영등포구,312,0.87,5,0.29,1.6,325,0.85,,,,,,,,,,,,,
2016,보행자사고,1113,영등포구,537,1.09,9,0.53,1.68,552,1.11,,,,,,,,,,,,,
2016,자전거사고,1113,영등포구,193,3.25,1,0.88,0.52,216,3.43,,,,,,,,,,,,,
2016,야간사고,1113,영등포구,1158,1.22,12,0.56,1.04,1739,1.22,,,,,,,,,,,,,
2016,어린이보행사고,1113,영등포구,34,0.79,0,0,0,35,0.8,,,,,,,,,,,,,
2016,스쿨존내어린이사고,1113,영등포구,3,0.63,0,0,0,4,0.78,,,,,,,,,,,,,
2016,고령운전사고,1113,영등포구,248,1.02,2,0.26,0.81,346,0.97,,,,,,,,,,,,,
2016,고령보행사고,1113,영등포구,106,0.93,2,0.23,1.89,105,0.98,,,,,,,,,,,,,
2016,뺑소니사고,1113,영등포구,44,0.53,0,0,0,70,0.57,,,,,,,,,,,,,
2016,무면허사고,1113,영등포구,13,0.33,1,0.68,7.69,25,0.43,,,,,,,,,,,,,
2017,전체,1113,영등포구,2386,1.1,22,0.53,0.92,3519,1.09,593.5,146.72,20,77,289,276,1478,37,140,560,1730,96,0
2017,어린이사고,1113,영등포구,89,0.81,0,0,0,117,0.87,,,,,,,,,,,,,
2017,노인사고,1113,영등포구,328,0.87,8,0.45,2.44,340,0.84,,,,,,,,,,,,,
2017,보행자사고,1113,영등포구,563,1.19,13,0.78,2.31,568,1.19,,,,,,,,,,,,,
2017,자전거사고,1113,영등포구,150,2.65,1,0.79,0.67,163,2.75,,,,,,,,,,,,,
2017,야간사고,1113,영등포구,1157,1.27,14,0.66,1.21,1771,1.3,,,,,,,,,,,,,
2017,어린이보행사고,1113,영등포구,20,0.5,0,0,0,20,0.49,,,,,,,,,,,,,
2017,스쿨존내어린이사고,1113,영등포구,4,0.84,0,0,0,4,0.82,,,,,,,,,,,,,
2017,고령운전사고,1113,영등포구,313,1.17,1,0.12,0.32,411,1.06,,,,,,,,,,,,,
2017,고령보행사고,1113,영등포구,120,1,7,0.77,5.83,114,1.02,,,,,,,,,,,,,
2017,PM사고,1113,영등포구,2,1.71,0,0,0,2,1.61,,,,,,,,,,,,,
2017,뺑소니사고,1113,영등포구,35,0.44,1,0.67,2.86,64,0.56,,,,,,,,,,,,,
2017,무면허사고,1113,영등포구,22,0.43,0,0,0,40,0.53,,,,,,,,,,,,,
2018,전체,1113,영등포구,2493,1.15,22,0.58,0.88,3532,1.09,617.69,155.52,10,82,325,293,1505,26,158,563,1877,53,0
2018,어린이사고,1113,영등포구,85,0.85,0,0,0,96,0.77,,,,,,,,,,,,,
2018,노인사고,1113,영등포구,350,0.91,6,0.36,1.71,358,0.86,,,,,,,,,,,,,
2018,보행자사고,1113,영등포구,564,1.23,12,0.81,2.13,579,1.25,,,,,,,,,,,,,
2018,자전거사고,1113,영등포구,161,3.37,4,4.4,2.48,172,3.41,,,,,,,,,,,,,
2018,야간사고,1113,영등포구,1175,1.3,12,0.64,1.02,1753,1.31,,,,,,,,,,,,,
2018,어린이보행사고,1113,영등포구,37,1.03,0,0,0,37,1,,,,,,,,,,,,,
2018,스쿨존내어린이사고,1113,영등포구,5,1.15,0,0,0,5,1.06,,,,,,,,,,,,,
2018,고령운전사고,1113,영등포구,354,1.18,3,0.36,0.85,470,1.08,,,,,,,,,,,,,
2018,고령보행사고,1113,영등포구,122,1.03,5,0.59,4.1,117,1.05,,,,,,,,,,,,,
2018,PM사고,1113,영등포구,3,1.33,0,0,0,3,1.26,,,,,,,,,,,,,
2018,뺑소니사고,1113,영등포구,39,0.51,1,0.93,2.56,52,0.47,,,,,,,,,,,,,
2018,무면허사고,1113,영등포구,27,0.52,0,0,0,40,0.53,,,,,,,,,,,,,
2019,전체,1113,영등포구,2439,1.06,11,0.33,0.45,3451,1.01,622.4,154.1,7,72,331,293,1446,42,150,565,1815,59,0
2019,어린이사고,1113,영등포구,74,0.67,0,0,0,92,0.65,,,,,,,,,,,,,
2019,노인사고,1113,영등포구,341,0.84,2,0.13,0.59,375,0.84,,,,,,,,,,,,,
2019,보행자사고,1113,영등포구,560,1.2,6,0.46,1.07,575,1.22,,,,,,,,,,,,,
2019,자전거사고,1113,영등포구,189,3.36,0,0,0,219,3.64,,,,,,,,,,,,,
2019,야간사고,1113,영등포구,1047,1.15,8,0.5,0.76,1561,1.16,,,,,,,,,,,,,
2019,어린이보행사고,1113,영등포구,31,0.8,0,0,0,33,0.84,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1113,영등포구,2,0.35,0,0,0,2,0.34,,,,,,,,,,,,,
2019,고령운전사고,1113,영등포구,350,1.05,1,0.13,0.29,475,0.99,,,,,,,,,,,,,
2019,고령보행사고,1113,영등포구,123,1,1,0.13,0.81,124,1.06,,,,,,,,,,,,,
2019,PM사고,1113,영등포구,6,1.34,0,0,0,6,1.27,,,,,,,,,,,,,
2019,뺑소니사고,1113,영등포구,27,0.38,0,0,0,36,0.35,,,,,,,,,,,,,
2019,무면허사고,1113,영등포구,19,0.37,0,0,0,24,0.32,,,,,,,,,,,,,
2020,전체,1113,영등포구,2208,1.05,7,0.23,0.32,3102,1.01,542.02,135.29,3,78,291,296,1320,30,122,371,1786,51,0
2020,어린이사고,1113,영등포구,50,0.6,0,0,0,58,0.55,,,,,,,,,,,,,
2020,노인사고,1113,영등포구,296,0.84,1,0.07,0.34,320,0.84,,,,,,,,,,,,,
2020,보행자사고,1113,영등포구,372,1.02,3,0.27,0.81,380,1.03,,,,,,,,,,,,,
2020,자전거사고,1113,영등포구,284,2.21,1,0.51,0.35,315,2.35,,,,,,,,,,,,,
2020,야간사고,1113,영등포구,956,1.15,5,0.34,0.52,1389,1.14,,,,,,,,,,,,,
2020,어린이보행사고,1113,영등포구,14,0.67,0,0,0,14,0.66,,,,,,,,,,,,,
